GeoFIPS,GeoName,income2010,income2011,income2012,income2013,income2014,income2015,incomePer2010,incomePer2011,incomePer2012,incomePer2013,incomePer2014,incomePer2015,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015
18119,"Owen, IN",634811,652796,678752,670305,686629,715637,29414,30340,31772,31655,32644,34287,21582,21516,21363,21175,21034,20872
18121,"Parke, IN",471306,491401,501769,541023,528982,531258,27267,28720,29348,31457,30707,31434,17285,17110,17097,17199,17227,16901
18123,"Perry, IN",554015,590571,608429,627123,663538,683795,28532,30337,31332,32244,34226,35344,19417,19467,19419,19449,19387,19347
18125,"Pike, IN",390260,399263,419941,443663,443533,448560,30370,31293,32862,35044,35087,35617,12850,12759,12779,12660,12641,12594
18127,"Porter, IN",6300762,6791845,7179918,7192778,7419998,7797646,38291,41036,43314,43180,44349,46501,164550,165510,165765,166578,167308,167688
18129,"Posey, IN",966964,1045959,1050658,1119499,1131562,1139713,37397,40721,41009,43907,44340,44674,25857,25686,25620,25497,25520,25512
18131,"Pulaski, IN",446830,489412,500612,522934,505388,498891,33455,36823,38323,40192,38939,38707,13356,13291,13063,13011,12979,12889
18133,"Putnam, IN",1055943,1109212,1134912,1222410,1226595,1250242,27855,29305,30146,32592,32570,33264,37908,37850,37647,37507,37660,37585
18135,"Randolph, IN",782908,845708,865449,899399,895061,896472,29905,32506,33480,35133,35321,35614,26180,26017,25850,25600,25341,25172
18137,"Ripley, IN",1007691,1066306,1073209,1088528,1133029,1133467,34947,37090,37566,38203,39689,39492,28835,28749,28569,28493,28548,28701
18139,"Rush, IN",551488,600615,615020,695269,661073,658121,31755,34686,35895,40896,39270,39475,17367,17316,17134,17001,16834,16672
18141,"St. Joseph, IN",9144238,9667621,10152273,10349296,10961300,11553733,34274,36249,38091,38778,40949,43040,266797,266701,266524,266885,267679,268441
18143,"Scott, IN",661969,687587,725724,740540,779547,817788,27385,28736,30538,31115,32923,34442,24173,23928,23765,23800,23678,23744
18145,"Shelby, IN",1396260,1474236,1560367,1741171,1730454,1712906,31505,33227,35166,39167,38860,38511,44319,44368,44371,44455,44531,44478
18147,"Spencer, IN",709640,754914,779207,832573,837898,858376,33987,35871,37349,39976,40224,41437,20880,21045,20863,20827,20831,20715
18149,"Starke, IN",628271,649644,675507,692813,691845,704656,26899,27993,29125,29878,30032,30693,23357,23207,23193,23188,23037,22958
18151,"Steuben, IN",1038434,1116155,1178299,1201897,1248272,1293708,30420,32766,34489,35012,36281,37638,34137,34064,34164,34328,34406,34372
18153,"Sullivan, IN",607403,634134,648540,672353,662122,660204,28369,29860,30570,31754,31525,31546,21411,21237,21215,21174,21003,20928
18155,"Switzerland, IN",255744,266586,282411,284069,295279,304685,24070,25233,27163,26995,28149,28951,10625,10565,10397,10523,10490,10524
18157,"Tippecanoe, IN",5214982,5581033,5866517,5895330,6223359,6452797,30136,31792,32879,32519,33883,34725,173048,175549,178426,181290,183670,185826
18159,"Tipton, IN",514849,563793,596676,606706,614939,614959,32423,35568,37937,38921,39856,40280,15879,15851,15728,15588,15429,15267
18161,"Union, IN",210847,220937,223058,250417,243242,242134,27993,29569,30414,34379,33667,33714,7532,7472,7334,7284,7225,7182
18163,"Vanderburgh, IN",6783708,7220901,7477561,6977136,7243386,7434189,37717,40037,41346,38437,39817,40875,179856,180357,180854,181521,181918,181877
18165,"Vermillion, IN",512200,526967,527793,552408,551961,545169,31735,32717,33090,34835,35170,34742,16140,16107,15950,15858,15694,15692
18167,"Vigo, IN",3352079,3467274,3572511,3567154,3673367,3767988,31068,32009,32898,32930,33949,34922,107896,108323,108594,108324,108201,107896
18169,"Wabash, IN",1029570,1101502,1184046,1209654,1240819,1267738,31338,33804,36505,37392,38437,39447,32854,32585,32435,32351,32282,32138
18171,"Warren, IN",292060,322474,335143,376462,352341,334754,34356,38055,39965,44940,42298,40483,8501,8474,8386,8377,8330,8269
18173,"Warrick, IN",2419280,2591325,2724995,2737767,2888144,3007775,40422,43016,45055,44816,47140,48593,59850,60241,60481,61089,61267,61897
18175,"Washington, IN",788585,844158,870438,907146,953253,991054,27881,29958,31167,32615,34162,35615,28284,28178,27928,27814,27904,27827
18177,"Wayne, IN",2093937,2189351,2280221,2316161,2396021,2445151,30391,31843,33392,34142,35525,36494,68900,68754,68287,67839,67447,67001
18179,"Wells, IN",920168,968194,1008529,1039425,1053786,1057682,33250,34889,36402,37480,37869,37823,27674,27751,27705,27733,27827,27964
18181,"White, IN",811897,878684,898913,951843,938808,936362,32892,35856,36848,39108,38463,38545,24684,24506,24395,24339,24408,24293
18183,"Whitley, IN",1097964,1163029,1234337,1253282,1277614,1307679,32924,34921,37082,37702,38238,39145,33348,33305,33287,33242,33412,33406
19000,Iowa state total,115762598,125236725,130989989,133536267,138125908,143393977,37946,40855,42576,43185,44421,45902,3050694,3065389,3076636,3092224,3109481,3123899
19001,"Adair, IA",269327,305614,306385,328585,330854,333821,35137,40414,40917,44188,44608,46184,7665,7562,7488,7436,7417,7228
19003,"Adams, IA",147524,185592,178640,209646,206948,227189,36643,46444,45723,53866,53461,59850,4026,3996,3907,3892,3871,3796
19005,"Allamakee, IA",489264,534654,539245,551850,568701,576791,34095,37654,38182,39325,40445,41538,14350,14199,14123,14033,14061,13886
19007,"Appanoose, IA",386722,410092,419387,429669,438986,448268,30072,31896,33030,34012,34763,35778,12860,12857,12697,12633,12628,12529
19009,"Audubon, IA",248628,306377,287376,323814,303067,302395,40685,50910,48865,55070,52316,52381,6111,6018,5881,5880,5793,5773
19011,"Benton, IA",1027283,1098713,1136645,1177803,1197084,1242409,39424,42048,43971,45797,46654,48422,26057,26130,25850,25718,25659,25658
19013,"Black Hawk, IA",4563664,4871020,5097046,5100406,5265585,5374632,34791,37055,38692,38431,39555,40273,131174,131454,131734,132716,133121,133455
19015,"Boone, IA",1017042,1101529,1132608,1162372,1185041,1228882,38702,41820,43165,44091,44854,46124,26279,26340,26239,26363,26420,26643
19017,"Bremer, IA",934330,1019954,1069488,1077257,1084118,1102838,38472,41865,43726,43875,44073,44610,24286,24363,24459,24553,24598,24722
19019,"Buchanan, IA",786612,882205,887693,919241,899311,900546,37531,42223,42358,43798,42648,42757,20959,20894,20957,20988,21087,21062
19021,"Buena Vista, IA",765767,865090,920229,939020,952157,975815,37678,42727,44800,45641,46042,47617,20324,20247,20541,20574,20680,20493
19023,"Butler, IA",565518,661369,648416,708791,655087,648315,37941,44230,43265,47240,43754,43467,14905,14953,14987,15004,14972,14915
19025,"Calhoun, IA",398355,466707,456263,461363,476556,470166,39162,46374,46013,46541,48347,47888,10172,10064,9916,9913,9857,9818
19027,"Carroll, IA",833578,940677,949908,991841,1021958,1023146,40022,45119,45945,48215,49721,49914,20828,20849,20675,20571,20554,20498
19029,"Cass, IA",483580,535938,535888,575507,575808,597336,34703,38884,39053,42342,42894,44488,13935,13783,13722,13592,13424,13427
19031,"Cedar, IA",717410,801544,823697,845658,841194,855182,38802,43520,44773,46113,45767,46629,18489,18418,18397,18339,18380,18340
19033,"Cerro Gordo, IA",1710905,1837322,1934915,1973377,2227485,2438050,38784,41784,44263,45374,51549,56676,44114,43972,43714,43491,43211,43017
19035,"Cherokee, IA",462671,528727,562175,584319,632690,713662,38206,43976,47009,49127,53541,61661,12110,12023,11959,11894,11817,11574
19037,"Chickasaw, IA",477446,544615,555564,586620,581253,611272,38423,43850,45234,47997,47655,50531,12426,12420,12282,12222,12197,12097
19039,"Clarke, IA",287835,302433,303500,317448,329666,336354,30910,32474,32467,34296,35744,36327,9312,9313,9348,9256,9223,9259
19041,"Clay, IA",653070,727342,753363,744476,759306,815876,39264,43792,45463,45180,45963,49426,16633,16609,16571,16478,16520,16507
19043,"Clayton, IA",652671,746304,780795,781397,796276,815636,36097,41482,43557,43983,44982,46227,18081,17991,17926,17766,17702,17644
19045,"Clinton, IA",1726936,1841664,1881918,1907963,1874113,1918394,35164,37501,38628,39503,39102,40161,49111,49110,48719,48299,47929,47768
19047,"Crawford, IA",599513,695551,752040,771641,721543,686940,34933,40329,43415,44370,41938,40186,17162,17247,17322,17391,17205,17094
19049,"Dallas, IA",3259912,3593636,3849835,4138584,4498216,4760319,48876,51482,53318,55326,58030,59405,66697,69804,72205,74804,77516,80133
19051,"Davis, IA",258011,278121,299490,319621,322324,315940,29416,31778,34468,36532,36829,36029,8771,8752,8689,8749,8752,8769
19053,"Decatur, IA",223048,243027,250518,263689,268452,271742,26487,29415,30336,31978,32512,33059,8421,8262,8258,8246,8257,8220
19055,"Delaware, IA",605240,702184,712006,762957,769294,781292,34058,39784,40517,43625,44164,44894,17771,17650,17573,17489,17419,17403
19057,"Des Moines, IA",1424901,1537126,1602546,1678024,1808242,1953101,35397,38336,39806,41515,44969,48760,40255,40096,40259,40420,40211,40055
19059,"Dickinson, IA",723761,781878,818060,830999,852334,926657,43422,46295,48192,49073,50351,54156,16668,16889,16975,16934,16928,17111
19061,"Dubuque, IA",3453299,3696589,3907962,3986673,4158773,4273236,36767,39071,41038,41536,43057,43997,93924,94612,95227,95981,96587,97125
19063,"Emmet, IA",368761,398228,408098,414998,406800,434297,35865,39511,40961,41881,41233,44457,10282,10079,9963,9909,9866,9769
19065,"Fayette, IA",680437,781154,793696,808119,805002,816237,32624,37242,38133,39363,39519,40294,20857,20975,20814,20530,20370,20257
19067,"Floyd, IA",566637,615866,620114,656416,648381,682262,34765,38257,38502,40873,40456,42748,16299,16098,16106,16060,16027,15960
19069,"Franklin, IA",412786,517739,518937,546629,534959,530143,38607,48450,49315,51966,51325,51495,10692,10686,10523,10519,10423,10295
19071,"Fremont, IA",329311,321468,331520,333969,316033,317157,44322,43607,46412,47251,44897,45925,7430,7372,7143,7068,7039,6906
19073,"Greene, IA",365629,439015,437337,442204,448244,447138,39105,47115,47687,48365,48701,49533,9350,9318,9171,9143,9204,9027
19075,"Grundy, IA",526719,586169,626575,617805,595385,599116,42276,47010,50404,50142,48104,48180,12459,12469,12431,12321,12377,12435
19077,"Guthrie, IA",429833,489532,482010,525733,535605,569462,39265,45056,44734,49244,50014,53340,10947,10865,10775,10676,10709,10676
19079,"Hamilton, IA",610358,701391,682835,723351,801993,840254,39025,45377,44551,47176,52836,55316,15640,15457,15327,15333,15179,15190
19081,"Hancock, IA",438554,511007,536038,558436,563333,593348,38786,45314,48006,50514,51273,54069,11307,11277,11166,11055,10987,10974
19083,"Hardin, IA",690464,805124,840115,825558,823731,837866,39372,46285,48321,47326,47420,48245,17537,17395,17386,17444,17371,17367
19085,"Harrison, IA",530083,583324,589209,628074,571590,590928,35512,39424,40574,43565,39868,41425,14927,14796,14522,14417,14337,14265
19087,"Henry, IA",640573,679575,741364,735180,747283,752221,31850,33508,36952,36494,37435,37705,20112,20281,20063,20145,19962,19950
19089,"Howard, IA",351144,402642,425238,402702,412038,432446,36731,42197,44388,42412,43643,45956,9560,9542,9580,9495,9441,9410
19091,"Humboldt, IA",355577,429697,427237,443475,434664,454311,36291,43891,43936,45837,45165,47547,9798,9790,9724,9675,9624,9555
19093,"Ida, IA",287018,324598,328760,339164,327214,338977,40602,45854,46363,47562,46579,48232,7069,7079,7091,7131,7025,7028
19095,"Iowa, IA",648968,711559,774295,801829,813626,835718,39724,43512,47734,49033,49642,50955,16337,16353,16221,16353,16390,16401
19097,"Jackson, IA",679378,741471,760418,765195,778331,799586,34260,37598,38616,39156,39996,41123,19830,19721,19692,19542,19460,19444
19099,"Jasper, IA",1226595,1336468,1366586,1381048,1416437,1437863,33317,36478,37387,37583,38421,39044,36816,36638,36552,36747,36866,36827
19101,"Jefferson, IA",551024,595156,629246,649070,691075,703588,32750,34921,36695,37391,39522,40079,16825,17043,17148,17359,17486,17555
19103,"Johnson, IA",5195104,5649370,5957758,6162583,6492971,6770087,39569,42244,43512,44065,45590,46933,131291,133733,136923,139851,142421,144251
19105,"Jones, IA",709667,756753,771993,802369,796434,829355,34323,36491,37464,39149,38858,40524,20676,20738,20606,20495,20496,20466
19107,"Keokuk, IA",364445,414779,436921,459534,462599,450973,34716,40017,42020,44589,45242,44374,10498,10365,10398,10306,10225,10163
19109,"Kossuth, IA",657268,773333,803686,813002,758595,806750,42333,50295,52327,53224,49829,53198,15526,15376,15359,15275,15224,15165
19111,"Lee, IA",1125837,1181959,1231555,1230462,1324229,1388457,31415,33210,34585,34809,37609,39570,35837,35590,35609,35349,35210,35089
19113,"Linn, IA",8757844,9204589,9734762,9789608,10192128,10556592,41374,43006,45215,45294,46792,48003,211676,214028,215301,216137,217819,219916
19115,"Louisa, IA",356428,389360,417108,411991,413374,414077,31365,34248,36814,36485,36978,37021,11364,11369,11330,11292,11179,11185
19117,"Lucas, IA",287355,303673,311736,326188,338177,343960,32316,34372,35615,37441,38992,39618,8892,8835,8753,8712,8673,8682
19119,"Lyon, IA",454950,568164,617645,655904,661076,670826,39332,48499,52476,56137,56526,57116,11567,11715,11770,11684,11695,11745
19121,"Madison, IA",588248,624728,631806,654506,676422,697876,37387,39696,40386,42300,43330,44301,15734,15738,15644,15473,15611,15753
19123,"Mahaska, IA",725138,799873,820032,846674,852966,862887,32371,35540,36591,37806,38178,38653,22401,22506,22411,22395,22342,22324
19125,"Marion, IA",1153978,1247944,1306519,1300239,1342677,1388904,34726,37463,39221,39320,40373,41716,33231,33311,33312,33068,33257,33294
19127,"Marshall, IA",1369571,1461965,1519920,1526232,1556027,1608556,33655,35664,36988,37148,38048,39478,40694,40993,41092,41085,40896,40746
19129,"Mills, IA",641066,679407,700357,732363,700125,731295,42579,45264,47175,49304,47453,49265,15056,15010,14846,14854,14754,14844
19131,"Mitchell, IA",403517,455994,457782,450577,477452,510853,37342,42545,42596,42012,44258,47161,10806,10718,10747,10725,10788,10832
19133,"Monona, IA",334836,369675,359900,421646,384989,388927,36261,39943,39394,46381,42877,43315,9234,9255,9136,9091,8979,8979
19135,"Monroe, IA",264597,284769,285067,295836,307191,306513,33141,35419,35373,37100,38568,38444,7984,8040,8059,7974,7965,7973
19137,"Montgomery, IA",366529,392083,411900,419983,412717,422707,34249,36788,38995,40251,39540,41304,10702,10658,10563,10434,10438,10234
19139,"Muscatine, IA",1548767,1646485,1707638,1712458,1818064,1860827,36241,38490,39805,39881,42341,43264,42735,42777,42900,42939,42939,43011
19141,"O'Brien, IA",586519,682059,710349,752291,744322,771631,40739,48026,50141,53586,52916,55180,14397,14202,14167,14039,14066,13984
19143,"Osceola, IA",244409,299537,315280,351454,353696,397802,37887,47470,50983,56640,57020,64641,6451,6310,6184,6205,6203,6154
19145,"Page, IA",523696,547797,591700,615726,611719,616138,32850,34399,37578,39576,39357,39682,15942,15925,15746,15558,15543,15527
19147,"Palo Alto, IA",347016,425717,456344,471383,490859,545375,36944,45483,49180,51439,53911,59715,9393,9360,9279,9164,9105,9133
19149,"Plymouth, IA",1041136,1140445,1181008,1311868,1307578,1355634,41697,45925,47480,52671,52617,54663,24969,24833,24874,24907,24851,24800
19151,"Pocahontas, IA",288607,360766,379536,376064,366254,371228,39660,50037,53037,52692,51404,52972,7277,7210,7156,7137,7125,7008
19153,"Polk, IA",18141710,18822744,20195878,20220839,21662615,22593398,41968,42988,45479,44750,47058,48306,432270,437860,444069,451866,460341,467711
19155,"Pottawattamie, IA",3143595,3338560,3535259,3582936,3585186,3917247,33669,35721,38056,38598,38465,41819,93368,93463,92897,92828,93207,93671
19157,"Poweshiek, IA",681042,748865,775600,799903,808877,833175,36021,39700,41317,42911,43253,44915,18907,18863,18772,18641,18701,18550
19159,"Ringgold, IA",166725,192763,193850,219076,223595,221563,32551,37849,38174,43528,44426,43718,5122,5093,5078,5033,5033,5068
19161,"Sac, IA",426033,502612,498355,517174,511174,511992,41155,49131,48998,51501,50899,51092,10352,10230,10171,10042,10043,10021
19163,"Scott, IA",7210540,7741856,7925983,7936435,8183091,8424293,43504,46342,46945,46544,47732,48943,165744,167058,168836,170513,171437,172126
19165,"Shelby, IA",484511,564849,573014,634214,608064,612239,39835,46938,47427,53046,50833,51332,12163,12034,12082,11956,11962,11927
19167,"Sioux, IA",1155376,1335601,1460047,1547265,1627303,1718896,34252,39240,42514,44811,46898,49200,33732,34037,34343,34529,34699,34937
19169,"Story, IA",2889183,3143961,3577674,3385311,3565212,3764438,32233,34566,38944,36157,37349,39204,89633,90956,91868,93627,95456,96021
19171,"Tama, IA",662516,728828,759247,742999,729592,747471,37369,41352,43301,42457,41931,43114,17729,17625,17534,17500,17400,17337
19173,"Taylor, IA",215708,244781,237229,264081,264845,268461,34158,38990,38054,42607,43064,43265,6315,6278,6234,6198,6150,6205
19175,"Union, IA",414761,452359,446527,470697,478861,468909,33131,35987,35427,37333,37927,37606,12519,12570,12604,12608,12626,12469
19177,"Van Buren, IA",232279,247724,262524,272972,285992,282810,30729,32981,35219,36700,38569,38509,7559,7511,7454,7438,7415,7344
19179,"Wapello, IA",1112870,1156499,1194086,1217338,1252132,1273642,31221,32635,33773,34416,35532,36211,35645,35437,35356,35371,35240,35173
19181,"Warren, IA",1751749,1858596,1939817,1985827,2074682,2159478,37808,39814,41293,41856,43241,44410,46333,46682,46977,47444,47979,48626
19183,"Washington, IA",844445,957024,998853,1054605,1115800,1109221,38920,43842,45570,47930,50518,49859,21697,21829,21919,22003,22087,22247
19185,"Wayne, IA",203649,233374,228451,253774,256706,254012,31825,36654,35914,39535,40192,39783,6399,6367,6361,6419,6387,6385
19187,"Webster, IA",1302816,1433247,1452286,1461357,1527922,1606193,34397,37984,38930,39166,41236,43327,37876,37733,37305,37312,37053,37071
19189,"Winnebago, IA",380655,407623,421771,389755,413292,438464,35119,37986,39651,37158,38968,41329,10839,10731,10637,10489,10606,10609
