districtID	economy	totalSales	totalPopularity	averageRating	categoryEntropy	averageCategoryDivergence	degreeCus	degreeDist	numberofCustomers	numberofShops	incomeEntropy	avgCusEntropy	fracofDessert	dessertCS	pairwise	cusEigen	dEigen
99.0	11049.2	1761420.66292	4062.07607781	4.39241028021	2.16218269923	0.233005745733	0.638033574844	10.1531064362	21540.0	33.0	4.36497314311	0.525702691089	0.181818181818	0.038245243488	0.304691361837	0.111322772403	0.0906842669997
100.0	622.2	328653.048667	3363.87576537	4.51746427971	1.93405648522	0.177865364914	0.54977748565	6.02741887786	11616.0	40.0	4.95736583037	0.636072780306	0.025	0.0417461394851	0.268299906436	0.0882332462311	0.0305660722857
101.0	8633.0	455162.9595	5233.79848236	4.51013332405	2.34233965035	0.146098059739	0.585792219674	12.5337603649	18292.0	39.0	4.5761510772	0.51383696193	0.0512820512821	0.0401093204038	0.246736181821	0.102612797271	0.134071392654
102.0	1441.1	292211.674583	1197.78175259	4.63708562701	1.95134960625	0.145215697898	0.296485103349	8.93412534362	5056.0	21.0	5.03546147199	0.601626465614	0.0	0.0419962425791	0.19347921551	0.0447631710908	0.0718851274373
103.0	978.0	206029.732321	2500.00785302	4.55814014502	2.35813631601	0.125029189562	0.430193092281	12.0113616647	9205.0	69.0	5.22948288783	0.534766992403	0.0724637681159	0.0233370282921	0.222018488047	0.0680088881788	0.12736386565
104.0	103.5	20441.9672619	313.623275904	4.55905914624	1.60943791243	0.162526976854	0.154590862012	2.66058794147	843.0	10.0	4.6251761556	0.75597257681	0.0	0.0440415564647	0.172026158038	0.0100266799818	0.000723065370113
105.0	286.4	122121.757976	1087.11736402	4.46117645123	2.09544620332	0.135669261354	0.24878031875	14.9854700612	5816.0	32.0	4.53098963811	0.385899371626	0.0625	0.027767990884	0.209953363334	0.0371770882479	0.178089763277
106.0	3515.11884626	4405258.15075	52986.8773258	4.54709422665	2.46013464612	0.172821241334	0.846137130027	6.26595872207	124967.0	241.0	4.73156365778	0.418132271747	0.174273858921	0.0369526637749	0.315175660856	0.165209786019	0.0527848068481
107.0	138.01357	42879.0964167	391.847726983	4.47903531154	1.68869931303	0.141409838741	0.194325213039	3.12573360148	2406.0	16.0	4.72846834484	0.717694682652	0.0625	0.0228224467433	0.155078555981	0.0212164954824	0.00288414249961
109.0	277.86678	543173.166071	12352.8857672	4.45414825886	1.85381209851	0.133573783217	0.218362598131	2.87463525789	40658.0	31.0	1.51296282234	0.147897205832	0.193548387097	0.0307922595594	0.220558385668	0.0346364662008	0.00111438774218
110.0	428.1	119959.991179	1304.4764619	4.5941062074	2.15203482943	0.121404878098	0.379479359243	13.1211268497	9200.0	63.0	4.72517335809	0.478558012868	0.0952380952381	0.0281980516951	0.203104812459	0.059934177666	0.147004831413
